"Date of Download: 2026-07-14_20:11:57"
"Search Parameters: Data Level:all  Trait List:  Trial List:9827,10416,9775  Accession List:  Plot List:  Plant List:  Location List:  Year List:  Include Timestamp:0  Trait Contains:  Minimum Phenotype:   Maximum Phenotype:  Exclude Phenotype Outlier: 0"

"studyYear","programDbId","programName","programDescription","studyDbId","studyName","studyDescription","studyDesign","plotWidth","plotLength","fieldSize","fieldTrialIsPlannedToBeGenotyped","fieldTrialIsPlannedToCross","plantingDate","harvestDate","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","rowNumber","colNumber","entryType","plantNumber","Change in weight after boiling computation percentage|month 12|boiling time 20 minutes|COMP:0000287","Change in weight after boiling computation percentage|month 12|boiling time 30 minutes|COMP:0000288","Total carotenes ug/g NIRS 400-2500 nm|CO_334:0001051","beta carotene content ug/g NIRS 400-2500 nm|CO_334:0001053","branching angle in degrees|CO_334:0002082","branching level counting|CO_334:0000079","cassava bacterial blight severity 3-month evaluation|CO_334:0000175","dry matter content by specific gravity method|CO_334:0000160","dry matter content by table-top NIRS in percentage|CO_334:0002057","first apical branch height measurement in cm|CO_334:0000106","fresh root yield|CO_334:0000013","fresh storage root weight per plot|CO_334:0000012","frog skin disease : visual 1-5|CO_334:0000093","hydrogen cyanide ug/g wet basis|month 12|COMP:0000324","initial plant vigor assessment 1-5|CO_334:0000220","lodged plants estimation 1-3|CO_334:0000301","lodged plants estimation 1-3|month 6|COMP:0000208","marketable root number counting|CO_334:0000169","number of planted stakes per plant counting|CO_334:0000300","number of planted stakes per plot counting|CO_334:0000159","plant architecture visual rating 1-5|CO_334:0000099","plant height measurement in cm|CO_334:0000018","plant height with leaf in cm|CO_334:0000123","plant stands harvested counting|CO_334:0000010","root color visual rating 1-3|CO_334:0000221","root constriction visual rating 1-3|CO_334:0000109","root evaluation scaled 1-5|CO_334:0000228","root length evaluation scaled 1-3|CO_334:0000226","root weight in air|CO_334:0000157","root weight in water|CO_334:0000158","rotted storage root counting|CO_334:0000084","sprout count discrete counting|CO_334:0000138","storage root neck length visual rating 1-3|CO_334:0000223","storage root shape visual rating 1-6|CO_334:0000020","thrips severity : visual 1-5|CO_334:0002084","total carotenoid by chart 1-8|CO_334:0000161","notes"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","10416","202176DVGST_repe","202176DVGST_repe","greenhouse","1.3","3.2","","no","no","2021-July-07","2022-April-04","56","Repelon. Atlantico, Colombia","2722307","GM9618A-1","","plot","4407576","202176DVGST_repe_rep1_GM9618A-1_10","1","1","10","1","10","test","","","","","","90","2","1","33.4876370887338","","100","63.7019230769231","26.5","","","4","","2","28","12","4","3","320","40","3","2","1","1","3","4450","438","","3","1","2","3","1"," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","10416","202176DVGST_repe","202176DVGST_repe","greenhouse","1.3","3.2","","no","no","2021-July-07","2022-April-04","56","Repelon. Atlantico, Colombia","2722355","GM9618A-11","","plot","4407152","202176DVGST_repe_rep1_GM9618A-11_263","1","1","263","9","7","test","","","","","","70","2","1","31.5608545034642","","120","28.125","11.7","","","3","","2","22","12","4","2","300","50","3","2","1","2","3","3800","336","","4","2","3","1","1"," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","10416","202176DVGST_repe","202176DVGST_repe","greenhouse","1.3","3.2","","no","no","2021-July-07","2022-April-04","56","Repelon. Atlantico, Colombia","2722356","GM9618A-12","","plot","4407161","202176DVGST_repe_rep1_GM9618A-12_394","1","1","394","13","10","test","","","","","","90","3","1","32.0248888368828","","130","42.7884615384615","17.8","","","5","","2","48","12","4","3","280","40","4","2","1","1","3","4700","427","","4","2","3","1","3"," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","10416","202176DVGST_repe","202176DVGST_repe","greenhouse","1.3","3.2","","no","no","2021-July-07","2022-April-04","56","Repelon. Atlantico, Colombia","2722308","GM9618A-2","","plot","4407511","202176DVGST_repe_rep1_GM9618A-2_296","1","1","296","10","25","test","","","","","","70","3","1","32.7401546229094","","90","13.9423076923077","5.8","","","3","","3","12","12","4","4","260","40","2","2","1","1","3","3500","331","","2","1","3","5","3"," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","10416","202176DVGST_repe","202176DVGST_repe","greenhouse","1.3","3.2","","no","no","2021-July-07","2022-April-04","56","Repelon. Atlantico, Colombia","2722309","GM9618A-3","","plot","4407505","202176DVGST_repe_rep1_GM9618A-3_147","1","1","147","5","19","test","","","","","","80","3","1","34.5794642857143","","135","17.0673076923077","7.1","","","4","","2","11","12","4","4","320","40","3","3","1","2","3","3500","364","","3","2","2","2","1"," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","10416","202176DVGST_repe","202176DVGST_repe","greenhouse","1.3","3.2","","no","no","2021-July-07","2022-April-04","56","Repelon. Atlantico, Colombia","2722310","GM9618A-4","","plot","4407543","202176DVGST_repe_rep1_GM9618A-4_261","1","1","261","9","5","test","","","","","","80","3","1","34.2067409144197","","100","25","10.4","","","5","","3","20","12","4","4","260","50","2","3","1","1","3","3800","388","","2","1","3","2","1"," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","10416","202176DVGST_repe","202176DVGST_repe","greenhouse","1.3","3.2","","no","no","2021-July-07","2022-April-04","56","Repelon. Atlantico, Colombia","2722311","GM9618A-5","","plot","4407470","202176DVGST_repe_rep1_GM9618A-5_57","1","1","57","2","8","test","","","","","","80","1","1","34.4942595272551","","100","61.5384615384615","25.6","","","3","","2","48","12","4","4","280","40","4","3","1","1","3","4625","479","","4","2","2","1","3"," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","10416","202176DVGST_repe","202176DVGST_repe","greenhouse","1.3","3.2","","no","no","2021-July-07","2022-April-04","56","Repelon. Atlantico, Colombia","2722312","GM9618A-6","","plot","4407508","202176DVGST_repe_rep1_GM9618A-6_329","1","1","329","11","9","test","","","","","","80","3","1","33.0984901788332","","70","18.0288461538462","7.5","","","4","","3","14","10","4","4","240","30","2","3","1","1","3","3775","364","","2","1","2","1","1"," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","10416","202176DVGST_repe","202176DVGST_repe","greenhouse","1.3","3.2","","no","no","2021-July-07","2022-April-04","56","Repelon. Atlantico, Colombia","2722313","GM9618A-7","","plot","4407618","202176DVGST_repe_rep1_GM9618A-7_302","1","1","302","10","19","test","","","","","","90","4","1","32.6356672158155","","75","11.5384615384615","4.8","","","4","","3","11","12","4","4","308","40","3","3","1","3","3","3350","315","","4","1","3","1","3"," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","10416","202176DVGST_repe","202176DVGST_repe","greenhouse","1.3","3.2","","no","no","2021-July-07","2022-April-04","56","Repelon. Atlantico, Colombia","2722357","GM9618A-8","","plot","4407966","202176DVGST_repe_rep1_GM9618A-8_8","1","1","8","1","8","test","","","","","","70","2","1","35.5962122956481","","140","62.9807692307692","26.2","","","5","","3","26","10","4","3","280","60","4","3","1","1","3","4875","532","","4","2","2","1","1"," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","10416","202176DVGST_repe","202176DVGST_repe","greenhouse","1.3","3.2","","no","no","2021-July-07","2022-April-04","56","Repelon. Atlantico, Colombia","2722358","GM9618A-9","","plot","4407290","202176DVGST_repe_rep1_GM9618A-9_393","1","1","393","13","9","test","","","","","","80","3","1","33.6684813753581","","100","42.0673076923077","17.5","","","5","","2","22","14","4","3","270","30","3","3","1","1","3","4650","462","","3","1","2","1","3"," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","10416","202176DVGST_repe","202176DVGST_repe","greenhouse","1.3","3.2","","no","no","2021-July-07","2022-April-04","56","Repelon. Atlantico, Colombia","2372515","HB60","","plot","4407342","202176DVGST_repe_rep1_HB60_391","1","1","391","13","7","test","","","","","","0","0","1","28.3510767160161","","240","11.5384615384615","4.8","","","4","","2","8","8","4","3","240","30","3","1","1","3","3","4000","285","","4","2","3","1","3","Cuero de Sapo 3 (Operator: lizbethpino, Time: ),  (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","10416","202176DVGST_repe","202176DVGST_repe","greenhouse","1.3","3.2","","no","no","2021-July-07","2022-April-04","56","Repelon. Atlantico, Colombia","139049","HMC1","","plot","4407765","202176DVGST_repe_rep1_HMC1_252","1","1","252","8","5","test","","","","","","80","3","1","34.5794642857143","","60","38.9423076923077","16.2","","","4","","2","37","12","4","3","270","40","4","3","1","1","3","3875","403","","4","2","3","1","3"," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","10416","202176DVGST_repe","202176DVGST_repe","greenhouse","1.3","3.2","","no","no","2021-July-07","2022-April-04","56","Repelon. Atlantico, Colombia","221568","MAL3","","plot","4407604","202176DVGST_repe_rep1_MAL3_204","1","1","204","7","12","test","","","","","","0","0","1","28.4798291721419","","340","32.9326923076923","13.7","","","4","","1","28","14","4","2","340","60","4","3","1","1","3","4100","295","","4","1","2","1","3"," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","10416","202176DVGST_repe","202176DVGST_repe","greenhouse","1.3","3.2","","no","no","2021-July-07","2022-April-04","56","Repelon. Atlantico, Colombia","242490","MEX2","","plot","4407595","202176DVGST_repe_rep1_MEX2_26","1","1","26","1","26","test","","","","","","0","0","1","30.280258775301","","350","28.3653846153846","11.8","","","5","","1","24","12","4","2","350","50","4","3","1","2","3","4250","347","","4","2","3","1","1"," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","10416","202176DVGST_repe","202176DVGST_repe","greenhouse","1.3","3.2","","no","no","2021-July-07","2022-April-04","56","Repelon. Atlantico, Colombia","54056","PER183","","plot","4407650","202176DVGST_repe_rep1_PER183_43","1","1","43","2","22","test","","","","","","70","3","1","27.02227644421","","65","14.6634615384615","6.1","","","4","","1","9","12","4","2","310","40","3","3","1","3","3","4050","259","","3","1","2","1","3"," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","10416","202176DVGST_repe","202176DVGST_repe","greenhouse","1.3","3.2","","no","no","2021-July-07","2022-April-04","56","Repelon. Atlantico, Colombia","242724","PER496","","plot","4407521","202176DVGST_repe_rep1_PER496_156","1","1","156","5","28","test","","","","","","","","","","","","","","","","","","","","","4","","","","","","","","","","","","0","","","",""," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","10416","202176DVGST_repe","202176DVGST_repe","greenhouse","1.3","3.2","","no","no","2021-July-07","2022-April-04","56","Repelon. Atlantico, Colombia","140368","SM1127-8","","plot","4407436","202176DVGST_repe_rep1_SM1127-8_370","1","1","370","12","15","test","","","","","","0","0","1","18.4570993914807","","280","0.961538461538462","0.4","","","3","","2","0","8","4","4","280","30","3","1","1","5","1","500","7","","4","2","3","5","2"," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","10416","202176DVGST_repe","202176DVGST_repe","greenhouse","1.3","3.2","","no","no","2021-July-07","2022-April-04","56","Repelon. Atlantico, Colombia","154913","SM2775-4","","plot","4407225","202176DVGST_repe_rep1_SM2775-4_128","1","1","128","4","1","check","","","","","","90","2","1","37.6114271457085","","100","39.4230769230769","16.4","","","4","","1","24","12","4","2","300","60","2","3","2","1","3","4550","542","","2","1","3","1","1"," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","10416","202176DVGST_repe","202176DVGST_repe","greenhouse","1.3","3.2","","no","no","2021-July-07","2022-April-04","56","Repelon. Atlantico, Colombia","154913","SM2775-4","","plot","4407600","202176DVGST_repe_rep1_SM2775-4_96","1","1","96","3","32","check","","","","","","80","2","1","34.1615518441197","","120","41.1057692307692","17.1","","","4","","1","26","12","4","2","280","50","3","3","2","1","3","4800","489","","3","1","2","2","2"," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","10416","202176DVGST_repe","202176DVGST_repe","greenhouse","1.3","3.2","","no","no","2021-July-07","2022-April-04","56","Repelon. Atlantico, Colombia","180741","SM2828-28","","plot","4407473","202176DVGST_repe_rep1_SM2828-28_315","1","1","315","10","6","test","","","","","","80","2","1","34.0201754385965","","55","6.97115384615385","2.9","","","5","","1","4","6","4","4","240","30","4","3","1","4","3","2600","263","","4","2","3","1","1"," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","10416","202176DVGST_repe","202176DVGST_repe","greenhouse","1.3","3.2","","no","no","2021-July-07","2022-April-04","56","Repelon. Atlantico, Colombia","182313","SM2834-31","","plot","4407605","202176DVGST_repe_rep1_SM2834-31_229","1","1","229","8","28","test","","","","","","80","2","1","31.0286434013271","","80","27.8846153846154","11.6","","","2","","1","10","10","4","3","230","40","2","2","2","1","3","4450","381","","1","1","2","5","5"," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","10416","202176DVGST_repe","202176DVGST_repe","greenhouse","1.3","3.2","","no","no","2021-July-07","2022-April-04","56","Repelon. Atlantico, Colombia","212021","SM3110-15","","plot","4407809","202176DVGST_repe_rep1_SM3110-15_179","1","1","179","6","14","test","","","","","","80","2","1","37.3144392110686","","100","45.4326923076923","18.9","","","5","","1","26","12","4","2","270","50","4","1","1","2","3","3850","453","","4","2","2","1","3"," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","10416","202176DVGST_repe","202176DVGST_repe","greenhouse","1.3","3.2","","no","no","2021-July-07","2022-April-04","56","Repelon. Atlantico, Colombia","233744","SM3134-5","","plot","4407962","202176DVGST_repe_rep1_SM3134-5_212","1","1","212","7","20","test","","","","","","90","2","1","28.4674890693317","","100","48.5576923076923","20.2","","","4","","2","30","12","4","3","280","40","3","3","1","1","3","3450","248","","4","2","3","1","1"," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","10416","202176DVGST_repe","202176DVGST_repe","greenhouse","1.3","3.2","","no","no","2021-July-07","2022-April-04","56","Repelon. Atlantico, Colombia","234346","SM3137-40","","plot","4407309","202176DVGST_repe_rep1_SM3137-40_27","1","1","27","1","27","test","","","","","","80","1","1","22.0444700460829","","125","46.6346153846154","19.4","","","4","","1","32","12","4","3","280","50","4","3","1","1","3","4500","160","","4","1","2","4","3"," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","10416","202176DVGST_repe","202176DVGST_repe","greenhouse","1.3","3.2","","no","no","2021-July-07","2022-April-04","56","Repelon. Atlantico, Colombia","232892","SM3150-17","","plot","4407248","202176DVGST_repe_rep1_SM3150-17_409","1","1","409","13","25","test","","","","","","70","4","1","35.1331616659203","","80","71.3942307692308","29.7","","","2","","1","34","12","4","2","260","50","4","3","1","1","3","5000","534","","4","1","2","1","2"," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","10416","202176DVGST_repe","202176DVGST_repe","greenhouse","1.3","3.2","","no","no","2021-July-07","2022-April-04","56","Repelon. Atlantico, Colombia","2169949","SM4516-40","","plot","4407858","202176DVGST_repe_rep1_SM4516-40_325","1","1","325","11","5","test","","","","","","90","3","1","35.1728443449048","","100","25.7211538461538","10.7","","","3","","2","25","12","4","3","270","30","3","2","2","1","3","4000","428","","4","2","3","4","3"," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","10416","202176DVGST_repe","202176DVGST_repe","greenhouse","1.3","3.2","","no","no","2021-July-07","2022-April-04","56","Repelon. Atlantico, Colombia","2169994","SM4517-30","","plot","4407635","202176DVGST_repe_rep1_SM4517-30_69","1","1","69","3","5","test","","","","","","90","4","1","28.672761596548","","120","12.7403846153846","5.3","","","5","","3","6","12","4","4","320","50","1","3","1","1","3","4000","292","","2","2","3","1","3"," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","10416","202176DVGST_repe","202176DVGST_repe","greenhouse","1.3","3.2","","no","no","2021-July-07","2022-April-04","56","Repelon. Atlantico, Colombia","2169995","SM4517-33","","plot","4407522","202176DVGST_repe_rep1_SM4517-33_283","1","1","283","9","27","test","","","","","","80","3","1","27.7163885578069","","100","4.56730769230769","1.9","","","3","","2","1","12","4","3","250","50","2","3","1","4","2","1800","122","","3","2","2","2","3"," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","10416","202176DVGST_repe","202176DVGST_repe","greenhouse","1.3","3.2","","no","no","2021-July-07","2022-April-04","56","Repelon. Atlantico, Colombia","2170062","SM4524-28","","plot","4407946","202176DVGST_repe_rep1_SM4524-28_403","1","1","403","13","19","test","","","","","","70","3","1","33.0005643340858","","150","51.4423076923077","21.4","","","4","","2","25","12","4","3","280","40","4","3","1","1","","4900","470","","4","1","2","1","2"," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","10416","202176DVGST_repe","202176DVGST_repe","greenhouse","1.3","3.2","","no","no","2021-July-07","2022-April-04","56","Repelon. Atlantico, Colombia","2170257","SM4534-37","","plot","4407764","202176DVGST_repe_rep1_SM4534-37_73","1","1","73","3","9","test","","","","","","80","3","1","34.3544585987261","","75","26.6826923076923","11.1","","","5","","2","16","10","4","3","320","30","3","1","1","2","3","4200","432","","4","2","2","1","3"," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","10416","202176DVGST_repe","202176DVGST_repe","greenhouse","1.3","3.2","","no","no","2021-July-07","2022-April-04","56","Repelon. Atlantico, Colombia","236646","SMB2446-2","Caiseli,Caiselli,CAISELLI","plot","4407258","202176DVGST_repe_rep1_SMB2446-2_158","1","1","158","5","30","check","","","","","","0","0","1","30.4832011892963","","180","3.125","1.3","","","2","","1","2","4","4","3","180","50","1","3","2","4","2","1100","91","","2","1","3","5","1"," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","10416","202176DVGST_repe","202176DVGST_repe","greenhouse","1.3","3.2","","no","no","2021-July-07","2022-April-04","56","Repelon. Atlantico, Colombia","236646","SMB2446-2","Caiseli,Caiselli,CAISELLI","plot","4407325","202176DVGST_repe_rep1_SMB2446-2_187","1","1","187","6","6","check","","","","","","0","0","1","40.0534059527462","","260","20.9134615384615","8.7","","","4","","1","17","12","4","1","260","50","4","3","1","3","3","3750","491","","4","1","2","1","1"," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","10416","202176DVGST_repe","202176DVGST_repe","greenhouse","1.3","3.2","","no","no","2021-July-07","2022-April-04","56","Repelon. Atlantico, Colombia","147207","TAI8","Tai8","plot","4407943","202176DVGST_repe_rep1_TAI8_16","1","1","16","1","16","check","","","","","","80","1","1","36.0028519099947","","155","30.2884615384615","12.6","","","4","","1","12","12","4","1","270","40","3","1","1","2","3","4300","478","","4","1","2","1","5"," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","10416","202176DVGST_repe","202176DVGST_repe","greenhouse","1.3","3.2","","no","no","2021-July-07","2022-April-04","56","Repelon. Atlantico, Colombia","147207","TAI8","Tai8","plot","4407417","202176DVGST_repe_rep1_TAI8_382","1","1","382","12","3","check","","","","","","0","0","1","35.5579274116523","","240","13.7019230769231","5.7","","","2","","1","12","8","4","3","240","40","2","1","1","2","2","3525","384","","2","1","2","5","5"," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","10416","202176DVGST_repe","202176DVGST_repe","greenhouse","1.3","3.2","","no","no","2021-July-07","2022-April-04","56","Repelon. Atlantico, Colombia","147369","VEN25","","plot","4407570","202176DVGST_repe_rep1_VEN25_330","1","1","330","11","10","test","","","","","","0","0","1","31.158095952024","","310","42.3076923076923","17.6","","","5","","1","36","12","4","1","310","40","4","3","1","1","2","3650","315","","4","2","2","1","1"," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","10416","202176DVGST_repe","202176DVGST_repe","greenhouse","1.3","3.2","","no","no","2021-July-07","2022-April-04","56","Repelon. Atlantico, Colombia","2482622","VENEZOLANA","","plot","4407364","202176DVGST_repe_rep1_VENEZOLANA_163","1","1","163","6","30","test","","","","","","70","2","1","26.3117021276595","","110","1.68269230769231","0.7","","","2","","2","0","4","4","4","150","40","2","3","1","4","1","600","36","","1","1","2","5","1"," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","10416","202176DVGST_repe","202176DVGST_repe","greenhouse","1.3","3.2","","no","no","2021-July-07","2022-April-04","56","Repelon. Atlantico, Colombia","1166603","C19","","plot","4407744","202176DVGST_repe_rep2_C19_669","2","2","669","8","36","test","","","","","","0","0","1","","","130","","0","","","5","","1","0","2","4","5","130","30","1","3","","","","","","","1","","","1","","No Raiz (Operator: lizbethpino, Time: ),  (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","10416","202176DVGST_repe","202176DVGST_repe","greenhouse","1.3","3.2","","no","no","2021-July-07","2022-April-04","56","Repelon. Atlantico, Colombia","2451612","C243","","plot","4407182","202176DVGST_repe_rep2_C243_559","2","2","559","5","47","test","","","","","","60","2","1","27.0584677419355","","110","5.76923076923077","2.4","","","4","","3","2","8","4","4","200","40","3","3","1","4","2","1325","85","","4","1","3","3","3"," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","10416","202176DVGST_repe","202176DVGST_repe","greenhouse","1.3","3.2","","no","no","2021-July-07","2022-April-04","56","Repelon. Atlantico, Colombia","1284475","C33","","plot","4407386","202176DVGST_repe_rep2_C33_782","2","2","782","12","51","test","","","","","","80","4","1","28.2423342758404","","15","10.0961538461538","4.2","","","3","","2","9","10","4","4","230","30","2","3","1","2","3","3425","242","","2","1","2","5","1"," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","10416","202176DVGST_repe","202176DVGST_repe","greenhouse","1.3","3.2","","no","no","2021-July-07","2022-April-04","56","Repelon. Atlantico, Colombia","2451613","C39","","plot","4407366","202176DVGST_repe_rep2_C39_521","2","2","521","4","56","test","","","","","","90","3","1","28.1220430107527","","70","6.49038461538462","2.7","","","5","","2","4","10","4","4","240","30","1","3","1","2","3","1700","119","","2","1","3","2","1"," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","10416","202176DVGST_repe","202176DVGST_repe","greenhouse","1.3","3.2","","no","no","2021-July-07","2022-April-04","56","Repelon. Atlantico, Colombia","2451614","C413","","plot","4407450","202176DVGST_repe_rep2_C413_767","2","2","767","11","63","test","","","","","","0","0","1","33.6423298731257","","310","6.49038461538462","2.7","","","4","","2","4","8","4","4","310","30","4","3","1","4","2","1925","191","","4","2","2","1","1"," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","10416","202176DVGST_repe","202176DVGST_repe","greenhouse","1.3","3.2","","no","no","2021-July-07","2022-April-04","56","Repelon. Atlantico, Colombia","139257","CG1141-1","","plot","4407728","202176DVGST_repe_rep2_CG1141-1_591","2","2","591","6","50","check","","","","","","0","0","1","26.7606666666667","","140","3.36538461538462","1.4","","","3","","1","3","4","4","4","140","30","1","3","1","3","2","1200","75","","1","1","2","1","1"," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","10416","202176DVGST_repe","202176DVGST_repe","greenhouse","1.3","3.2","","no","no","2021-July-07","2022-April-04","56","Repelon. Atlantico, Colombia","139257","CG1141-1","","plot","4407549","202176DVGST_repe_rep2_CG1141-1_605","2","2","605","6","36","check","","","","","","0","0","1","24.7522995847972","","170","10.0961538461538","4.2","","","3","","1","10","6","4","4","170","20","2","3","1","2","2","3300","169","","2","1","2","3","3"," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","10416","202176DVGST_repe","202176DVGST_repe","greenhouse","1.3","3.2","","no","no","2021-July-07","2022-April-04","56","Repelon. Atlantico, Colombia","140879","CM2766-5","","plot","4407269","202176DVGST_repe_rep2_CM2766-5_572","2","2","572","5","60","test","","","","","","70","4","1","32.6299116997792","","80","25.4807692307692","10.6","","","5","","1","14","10","4","2","300","30","4","3","1","3","3","3000","282","","4","1","2","1","1"," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","10416","202176DVGST_repe","202176DVGST_repe","greenhouse","1.3","3.2","","no","no","2021-July-07","2022-April-04","56","Repelon. Atlantico, Colombia","139268","CM4919-1","","plot","4407639","202176DVGST_repe_rep2_CM4919-1_435","2","2","435","1","51","check","","","","","","70","1","1","29.3120572975411","","150","12.9807692307692","5.4","","","4","","1","8","8","4","2","280","50","1","3","1","1","3","4800","367","","1","1","3","1","5"," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","10416","202176DVGST_repe","202176DVGST_repe","greenhouse","1.3","3.2","","no","no","2021-July-07","2022-April-04","56","Repelon. Atlantico, Colombia","139268","CM4919-1","","plot","4407761","202176DVGST_repe_rep2_CM4919-1_560","2","2","560","5","48","check","","","","","","0","0","1","27.9814049586777","","240","18.0288461538462","7.5","","","4","","1","12","10","4","1","240","10","3","3","1","2","3","3250","225","","3","1","3","1","5"," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","10416","202176DVGST_repe","202176DVGST_repe","greenhouse","1.3","3.2","","no","no","2021-July-07","2022-April-04","56","Repelon. Atlantico, Colombia","2722043","CM6153A-2","","plot","4407565","202176DVGST_repe_rep2_CM6153A-2_781","2","2","781","12","52","test","","","","","","80","3","1","33.5377372262774","","105","30.7692307692308","12.8","","","4","","2","18","10","4","4","280","30","4","3","1","3","3","3800","375","","4","1","2","3","1"," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","10416","202176DVGST_repe","202176DVGST_repe","greenhouse","1.3","3.2","","no","no","2021-July-07","2022-April-04","56","Repelon. Atlantico, Colombia","2722044","CM6153A-3","","plot","4407868","202176DVGST_repe_rep2_CM6153A-3_790","2","2","790","12","43","test","","","","","","0","0","1","31.1124668435013","","230","17.7884615384615","7.4","","","3","","1","10","8","4","4","230","20","4","2","1","4","2","3300","284","","4","1","3","3","1"," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","10416","202176DVGST_repe","202176DVGST_repe","greenhouse","1.3","3.2","","no","no","2021-July-07","2022-April-04","56","Repelon. Atlantico, Colombia","2722045","CM6153A-4","","plot","4407833","202176DVGST_repe_rep2_CM6153A-4_675","2","2","675","9","35","test","","","","","","0","0","1","27.478670447385","","190","5.28846153846154","2.2","","","4","","1","3","8","4","4","190","30","3","2","1","4","2","1700","113","","4","1","3","1","1"," (Operator: lizbethpino, Time: )"
