"Date of Download: 2023-05-16_16:57:23"
"Search Parameters: Data Level:all  Trait List:  Trial List:9827,10416,9775,10793,11237  Accession List:  Plot List:  Plant List:  Location List:  Year List:  Include Timestamp:0  Trait Contains:  Minimum Phenotype:   Maximum Phenotype:  Exclude Phenotype Outlier: 0"

"studyYear","programDbId","programName","programDescription","studyDbId","studyName","studyDescription","studyDesign","plotWidth","plotLength","fieldSize","fieldTrialIsPlannedToBeGenotyped","fieldTrialIsPlannedToCross","plantingDate","harvestDate","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","rowNumber","colNumber","entryType","plantNumber","Change in weight after boiling computation percentage|month 12|boiling time 20 minutes|COMP:0000287","Change in weight after boiling computation percentage|month 12|boiling time 30 minutes|COMP:0000288","branching angle in degrees|CO_334:0002082","branching level counting|CO_334:0000079","cassava bacterial blight severity 3-month evaluation|CO_334:0000175","dry matter content by specific gravity method|CO_334:0000160","dry matter content by table-top NIRS in percentage|CO_334:0002057","first apical branch height measurement in cm|CO_334:0000106","fresh root yield|CO_334:0000013","fresh storage root weight per plot|CO_334:0000012","frog skin disease : visual 1-5|CO_334:0000093","initial plant vigor assessment 1-5|CO_334:0000220","lodged plants estimation 1-3|CO_334:0000301","lodged plants estimation 1-3|month 6|COMP:0000208","marketable root number counting|CO_334:0000169","number of planted stakes per plant counting|CO_334:0000300","number of planted stakes per plot counting|CO_334:0000159","plant architecture visual rating 1-5|CO_334:0000099","plant height measurement in cm|CO_334:0000018","plant height with leaf in cm|CO_334:0000123","plant stands harvested counting|CO_334:0000010","root color visual rating 1-3|CO_334:0000221","root constriction visual rating 1-3|CO_334:0000109","root evaluation scaled 1-5|CO_334:0000228","root length evaluation scaled 1-3|CO_334:0000226","root weight in air|CO_334:0000157","root weight in water|CO_334:0000158","rotted storage root counting|CO_334:0000084","sprout count discrete counting|CO_334:0000138","storage root neck length visual rating 1-3|CO_334:0000223","storage root shape visual rating 1-6|CO_334:0000020","thrips severity : visual 1-5|CO_334:0002084","total carotenoid by chart 1-8|CO_334:0000161","notes"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11237","202257DVGST_momi","202257DVGST_momi","RCBD","1.3","4.2","","no","no","2022-July-22","","127","Momil. Cordoba, Colombia","4208999","GM14059B-9","","plot","6157511","202257DVGST_momi_rep_GM14059B-9_973","2","2","973","11","19","test","","","","","0","","34.9236492471213","","190","10.989010989011","4","1","3","3","","3","","5","4","190","40","4","3","1","2","1","2525","267","1","5","1","2","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11237","202257DVGST_momi","202257DVGST_momi","RCBD","1.3","4.2","","no","no","2022-July-22","","127","Momil. Cordoba, Colombia","4209001","GM14067A-10","","plot","6158387","202257DVGST_momi_rep_GM14067A-10_1007","2","2","1007","12","20","test","","","","","0","","33.9574142724745","","130","3.2967032967033","1.2","1","3","2","","2","","5","3","130","20","2","3","1","3","2","1200","121","0","4","1","3","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11237","202257DVGST_momi","202257DVGST_momi","RCBD","1.3","4.2","","no","no","2022-July-22","","127","Momil. Cordoba, Colombia","4209002","GM14067A-11","","plot","6157816","202257DVGST_momi_rep_GM14067A-11_1416","2","2","1416","35","30","test","","","","","0","","35.4511215791835","","190","11.5384615384615","4.2","1","4","3","","7","","5","4","190","20","4","3","1","3","2","2500","271","1","5","1","3","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11237","202257DVGST_momi","202257DVGST_momi","RCBD","1.3","4.2","","no","no","2022-July-22","","127","Momil. Cordoba, Colombia","4209000","GM14067A-1","","plot","6157842","202257DVGST_momi_rep_GM14067A-1_1147","2","2","1147","20","24","test","","","","","0","","39.7806382978723","","210","4.94505494505495","1.8","1","4","1","","1","","5","5","210","30","2","3","1","2","2","1350","175","1","3","1","3","4",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11237","202257DVGST_momi","202257DVGST_momi","RCBD","1.3","4.2","","no","no","2022-July-22","","127","Momil. Cordoba, Colombia","4209003","GM14067A-12","","plot","6158399","202257DVGST_momi_rep_GM14067A-12_1126","2","2","1126","19","28","test","","","","","0","","34.6888323750553","","220","10.8516483516484","3.95","1","4","1","","4","","5","3","220","20","4","3","1","2","2","2525","264","0","5","1","3","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11237","202257DVGST_momi","202257DVGST_momi","RCBD","1.3","4.2","","no","no","2022-July-22","","127","Momil. Cordoba, Colombia","4209004","GM14067A-13","","plot","6158393","202257DVGST_momi_rep_GM14067A-13_1525","2","2","1525","41","31","test","","","","","2","","31.6235253772291","","230","2.1978021978022","0.8","1","5","1","","1","","5","2","150","30","4","3","1","4","1","800","71","0","5","1","1","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11237","202257DVGST_momi","202257DVGST_momi","RCBD","1.3","4.2","","no","no","2022-July-22","","127","Momil. Cordoba, Colombia","4209005","GM14067A-14","","plot","6157844","202257DVGST_momi_rep_GM14067A-14_972","2","2","972","10","19","test","","","","","3","","27.0311965811966","","200","0.686813186813187","0.25","1","2","1","","0","","5","1","110","30","2","2","2","5","1","250","16","0","4","2","5","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11237","202257DVGST_momi","202257DVGST_momi","RCBD","1.3","4.2","","no","no","2022-July-22","","127","Momil. Cordoba, Colombia","4209007","GM14067A-16","","plot","6158690","202257DVGST_momi_rep_GM14067A-16_1094","2","2","1094","17","32","test","","","","","2","","36.0267455279861","","240","7.41758241758242","2.7","1","3","1","","0","","5","2","120","50","4","3","3","4","2","1950","217","0","5","1","5","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11237","202257DVGST_momi","202257DVGST_momi","RCBD","1.3","4.2","","no","no","2022-July-22","","127","Momil. Cordoba, Colombia","4209008","GM14067A-17","","plot","6158081","202257DVGST_momi_rep_GM14067A-17_883","2","2","883","6","36","test","","","","","0","","37.0423517169615","","200","9.75274725274726","3.55","1","4","2","","3","","5","3","200","20","3","3","1","3","3","2175","253","0","4","2","3","4",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11237","202257DVGST_momi","202257DVGST_momi","RCBD","1.3","4.2","","no","no","2022-July-22","","127","Momil. Cordoba, Colombia","4209010","GM14067A-19","","plot","6158008","202257DVGST_momi_rep_GM14067A-19_1209","2","2","1209","24","34","test","","","","","0","","33.858527696793","","140","17.032967032967","6.2","","5","1","","5","","5","3","140","20","4","3","2","2","2","3050","306","0","5","2","3","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11237","202257DVGST_momi","202257DVGST_momi","RCBD","1.3","4.2","","no","no","2022-July-22","","127","Momil. Cordoba, Colombia","4209012","GM14067A-20","","plot","6158150","202257DVGST_momi_rep_GM14067A-20_1253","2","2","1253","26","26","test","","","","","1","","27.8196332101222","","190","11.8131868131868","4.3","1","4","1","","4","","5","2","70","30","4","2","1","2","2","3775","258","0","5","1","3","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11237","202257DVGST_momi","202257DVGST_momi","RCBD","1.3","4.2","","no","no","2022-July-22","","127","Momil. Cordoba, Colombia","4209011","GM14067A-2","","plot","6157577","202257DVGST_momi_rep_GM14067A-2_1193","2","2","1193","23","23","test","","","","","0","","31.8130985915493","","160","5.76923076923077","2.1","1","3","1","","1","","5","4","160","40","3","3","1","3","2","1950","175","0","5","1","3","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11237","202257DVGST_momi","202257DVGST_momi","RCBD","1.3","4.2","","no","no","2022-July-22","","127","Momil. Cordoba, Colombia","4209013","GM14067A-3","","plot","6157381","202257DVGST_momi_rep_GM14067A-3_1427","2","2","1427","36","32","test","","","","","0","","30.7597096774194","","160","9.61538461538462","3.5","1","4","1","","2","","5","2","160","20","4","1","1","4","2","2708","228","0","5","1","3","4",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11237","202257DVGST_momi","202257DVGST_momi","RCBD","1.3","4.2","","no","no","2022-July-22","","127","Momil. Cordoba, Colombia","4209014","GM14067A-4","","plot","6158346","202257DVGST_momi_rep_GM14067A-4_1356","2","2","1356","32","31","test","","","","","3","","36.9871508379888","","230","10.1648351648352","3.7","1","4","1","","3","","5","2","110","30","2","3","1","3","3","2025","235","0","3","1","3","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11237","202257DVGST_momi","202257DVGST_momi","RCBD","1.3","4.2","","no","no","2022-July-22","","127","Momil. Cordoba, Colombia","4209016","GM14067A-6","","plot","6157873","202257DVGST_momi_rep_GM14067A-6_1415","2","2","1415","35","29","test","","","","","0","","35.3369395711501","","170","9.34065934065934","3.4","1","3","1","","2","","5","3","170","20","4","3","1","3","3","2300","248","1","5","1","3","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11237","202257DVGST_momi","202257DVGST_momi","RCBD","1.3","4.2","","no","no","2022-July-22","","127","Momil. Cordoba, Colombia","4209017","GM14067A-7","","plot","6157274","202257DVGST_momi_rep_GM14067A-7_1494","2","2","1494","39","36","test","","","","","0","","33.5426986399427","","180","4.67032967032967","1.7","1","3","1","","1","","5","4","180","20","3","3","1","4","2","1550","153","0","4","1","3","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11237","202257DVGST_momi","202257DVGST_momi","RCBD","1.3","4.2","","no","no","2022-July-22","","127","Momil. Cordoba, Colombia","4209018","GM14067A-8","","plot","6157291","202257DVGST_momi_rep_GM14067A-8_927","2","2","927","8","28","test","","","","","0","","35.1367684478371","","170","9.61538461538462","3.5","2","3","1","","3","","5","3","170","20","3","3","1","3","2","2200","235","0","4","1","3","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11237","202257DVGST_momi","202257DVGST_momi","RCBD","1.3","4.2","","no","no","2022-July-22","","127","Momil. Cordoba, Colombia","4209019","GM14067A-9","","plot","6157520","202257DVGST_momi_rep_GM14067A-9_908","2","2","908","7","26","test","","","","","3","","34.4867454068241","","170","12.3626373626374","4.5","1","4","1","","5","","5","1","120","10","4","3","1","2","3","2550","264","3","5","1","3","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11237","202257DVGST_momi","202257DVGST_momi","RCBD","1.3","4.2","","no","no","2022-July-22","","127","Momil. Cordoba, Colombia","5239033","GM14067B-21","","plot","6158283","202257DVGST_momi_rep_GM14067B-21_1429","2","2","1429","36","30","test","","","","","1","","31.5639869729174","","210","14.5604395604396","5.3","1","5","1","","7","","5","4","100","30","4","3","1","2","1","3200","283","0","5","1","3","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11237","202257DVGST_momi","202257DVGST_momi","RCBD","1.3","4.2","","no","no","2022-July-22","","127","Momil. Cordoba, Colombia","5239034","GM14067B-22","","plot","6157886","202257DVGST_momi_rep_GM14067B-22_1112","2","2","1112","18","23","test","","","","","3","","34.9180511182109","","130","10.4395604395604","3.8","1","5","1","","3","","5","3","90","10","4","3","1","2","2","1750","185","0","5","1","3","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11237","202257DVGST_momi","202257DVGST_momi","RCBD","1.3","4.2","","no","no","2022-July-22","","127","Momil. Cordoba, Colombia","5239035","GM14067B-23","","plot","6158624","202257DVGST_momi_rep_GM14067B-23_1568","2","2","1568","44","35","test","","","","","0","","34.8288235294117","","250","5.21978021978022","1.9","1","4","3","","2","","5","4","250","30","3","2","2","3","2","1900","200","1","4","1","3","2",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11237","202257DVGST_momi","202257DVGST_momi","RCBD","1.3","4.2","","no","no","2022-July-22","","127","Momil. Cordoba, Colombia","5239037","GM14067B-25","","plot","6157666","202257DVGST_momi_rep_GM14067B-25_1315","2","2","1315","30","36","test","","","","","1","","34.0865448504983","","230","15.1098901098901","5.5","1","5","1","","8","","5","2","120","20","4","3","1","2","3","3350","340","0","5","1","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11237","202257DVGST_momi","202257DVGST_momi","RCBD","1.3","4.2","","no","no","2022-July-22","","127","Momil. Cordoba, Colombia","5239038","GM14067B-26","","plot","6157628","202257DVGST_momi_rep_GM14067B-26_1531","2","2","1531","42","36","test","","","","","0","","33.7944444444444","","220","2.88461538461539","1.05","1","3","2","","1","","5","3","220","80","3","2","1","4","2","900","90","0","5","1","3","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11237","202257DVGST_momi","202257DVGST_momi","RCBD","1.3","4.2","","no","no","2022-July-22","","127","Momil. Cordoba, Colombia","5239039","GM14067B-27","","plot","6158669","202257DVGST_momi_rep_GM14067B-27_1546","2","2","1546","42","21","test","","","","","0","","31.8620879120879","","140","7.82967032967033","2.85","1","3","1","","4","","5","2","140","20","4","2","1","2","1","2600","234","1","5","2","3","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11237","202257DVGST_momi","202257DVGST_momi","RCBD","1.3","4.2","","no","no","2022-July-22","","127","Momil. Cordoba, Colombia","5239040","GM14067B-28","","plot","6158255","202257DVGST_momi_rep_GM14067B-28_1333","2","2","1333","31","19","test","","","","","4","","35.0504761904762","","200","15.2472527472527","5.55","1","4","1","","8","","5","3","150","20","4","3","1","2","3","2350","250","1","5","2","3","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11237","202257DVGST_momi","202257DVGST_momi","RCBD","1.3","4.2","","no","no","2022-July-22","","127","Momil. Cordoba, Colombia","5239042","GM14067B-30","","plot","6158156","202257DVGST_momi_rep_GM14067B-30_1425","2","2","1425","36","34","test","","","","","1","","34.1615518441197","","180","12.3626373626374","4.5","1","4","1","","6","","5","3","60","30","4","2","1","3","2","3200","326","0","5","1","3","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11237","202257DVGST_momi","202257DVGST_momi","RCBD","1.3","4.2","","no","no","2022-July-22","","127","Momil. Cordoba, Colombia","5239043","GM14067B-31","","plot","6157719","202257DVGST_momi_rep_GM14067B-31_919","2","2","919","8","36","test","","","","","2","","23.5884395813511","","310","3.2967032967033","1.2","1","3","3","","1","","5","3","120","50","3","3","1","4","3","1100","49","0","2","3","3","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11237","202257DVGST_momi","202257DVGST_momi","RCBD","1.3","4.2","","no","no","2022-July-22","","127","Momil. Cordoba, Colombia","5239044","GM14067B-32","","plot","6157964","202257DVGST_momi_rep_GM14067B-32_868","2","2","868","5","22","test","","","","","0","","34.9035550458715","","180","14.5604395604396","5.3","1","4","1","","5","","5","4","180","20","4","3","1","1","3","1950","206","0","5","1","3","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11237","202257DVGST_momi","202257DVGST_momi","RCBD","1.3","4.2","","no","no","2022-July-22","","127","Momil. Cordoba, Colombia","5239045","GM14067B-33","","plot","6158057","202257DVGST_momi_rep_GM14067B-33_1309","2","2","1309","29","31","test","","","","","3","","29.8222849695916","","170","11.4010989010989","4.15","1","4","2","","1","","5","3","100","10","4","3","1","4","1","2500","198","0","5","3","3","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11237","202257DVGST_momi","202257DVGST_momi","RCBD","1.3","4.2","","no","no","2022-July-22","","127","Momil. Cordoba, Colombia","5239046","GM14067B-34","","plot","6158478","202257DVGST_momi_rep_GM14067B-34_1423","2","2","1423","36","36","test","","","","","3","","31.4020030234316","","210","12.3626373626374","4.5","1","4","2","","4","","5","3","90","20","4","1","1","3","2","2900","254","0","5","1","3","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11237","202257DVGST_momi","202257DVGST_momi","RCBD","1.3","4.2","","no","no","2022-July-22","","127","Momil. Cordoba, Colombia","5239047","GM14067B-35","","plot","6158260","202257DVGST_momi_rep_GM14067B-35_1067","2","2","1067","16","32","test","","","","","1","","30.23003003003","","180","15.6593406593407","5.7","1","3","1","","4","","5","2","90","50","3","2","1","3","3","2900","236","0","4","3","3","3",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11237","202257DVGST_momi","202257DVGST_momi","RCBD","1.3","4.2","","no","no","2022-July-22","","127","Momil. Cordoba, Colombia","4209036","GM14069B-2","","plot","6157748","202257DVGST_momi_rep_GM14069B-2_1295","2","2","1295","28","20","test","","","","","1","","40.2321883998355","","150","9.61538461538462","3.5","1","4","1","","4","","5","1","50","20","3","3","1","2","2","2800","369","1","4","1","3","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11237","202257DVGST_momi","202257DVGST_momi","RCBD","1.3","4.2","","no","no","2022-July-22","","127","Momil. Cordoba, Colombia","4209037","GM14069B-3","","plot","6157526","202257DVGST_momi_rep_GM14069B-3_931","2","2","931","8","24","test","","","","","2","","32.5900304414003","","160","9.06593406593407","3.3","1","3","1","","3","","5","4","90","10","4","3","2","4","3","2175","204","0","5","2","2","4",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11237","202257DVGST_momi","202257DVGST_momi","RCBD","1.3","4.2","","no","no","2022-July-22","","127","Momil. Cordoba, Colombia","4209038","GM14069B-4","","plot","6157727","202257DVGST_momi_rep_GM14069B-4_1300","2","2","1300","29","22","test","","","","","2","","37.0371751886001","","160","12.5","4.55","1","4","1","","7","","5","3","60","20","4","3","1","2","2","2700","314","3","5","2","3","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11237","202257DVGST_momi","202257DVGST_momi","RCBD","1.3","4.2","","no","no","2022-July-22","","127","Momil. Cordoba, Colombia","4209040","GM14069B-6","","plot","6158095","202257DVGST_momi_rep_GM14069B-6_1539","2","2","1539","42","28","test","","","","","2","","38.200569476082","","190","10.4395604395604","3.8","1","3","2","","5","","5","3","80","20","4","3","1","4","1","1000","122","0","5","1","3","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11237","202257DVGST_momi","202257DVGST_momi","RCBD","1.3","4.2","","no","no","2022-July-22","","127","Momil. Cordoba, Colombia","4209043","GM14069B-9","","plot","6158136","202257DVGST_momi_rep_GM14069B-9_1577","2","2","1577","44","26","test","","","","","3","","35.4633735979292","","200","4.3956043956044","1.6","1","3","","","2","","5","","90","10","2","3","1","3","2","1300","141","1","3","1","3","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11237","202257DVGST_momi","202257DVGST_momi","RCBD","1.3","4.2","","no","no","2022-July-22","","127","Momil. Cordoba, Colombia","4209046","GM14071B-1","","plot","6157480","202257DVGST_momi_rep_GM14071B-1_1541","2","2","1541","42","26","test","","","","","0","","39.8580459770115","","110","0.274725274725275","0.1","1","2","1","","0","","5","1","110","20","1","1","1","5","1","100","13","0","3","1","1","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11237","202257DVGST_momi","202257DVGST_momi","RCBD","1.3","4.2","","no","no","2022-July-22","","127","Momil. Cordoba, Colombia","4209049","GM14071B-12","","plot","6157991","202257DVGST_momi_rep_GM14071B-12_1543","2","2","1543","42","24","test","","","","","0","","35.51","","160","3.57142857142857","1.3","1","3","1","","2","","5","1","160","20","1","2","1","3","2","1150","125","0","2","1","3","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11237","202257DVGST_momi","202257DVGST_momi","RCBD","1.3","4.2","","no","no","2022-July-22","","127","Momil. Cordoba, Colombia","4209051","GM14071B-3","","plot","6157843","202257DVGST_momi_rep_GM14071B-3_1046","2","2","1046","15","20","test","","","","","1","","27.6244639376218","","120","3.84615384615385","1.4","1","3","1","","0","","5","3","30","10","4","1","2","4","2","1100","74","0","2","1","3","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11237","202257DVGST_momi","202257DVGST_momi","RCBD","1.3","4.2","","no","no","2022-July-22","","127","Momil. Cordoba, Colombia","4209052","GM14071B-4","","plot","6158337","202257DVGST_momi_rep_GM14071B-4_1125","2","2","1125","19","27","test","","","","","2","","33.0163716814159","","170","6.04395604395605","2.2","1","3","1","","1","","5","3","130","10","3","3","1","3","2","1750","168","0","4","1","3","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11237","202257DVGST_momi","202257DVGST_momi","RCBD","1.3","4.2","","no","no","2022-July-22","","127","Momil. Cordoba, Colombia","4209054","GM14071B-6","","plot","6157669","202257DVGST_momi_rep_GM14071B-6_1573","2","2","1573","44","30","test","","","","","2","","32.2167210440456","","270","10.1648351648352","3.7","1","4","1","","4","","5","2","80","30","4","2","1","2","2","2700","248","0","5","1","3","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11237","202257DVGST_momi","202257DVGST_momi","RCBD","1.3","4.2","","no","no","2022-July-22","","127","Momil. Cordoba, Colombia","4209055","GM14071B-7","","plot","6157488","202257DVGST_momi_rep_GM14071B-7_1003","2","2","1003","12","24","test","","","","","2","","30.4262219286658","","160","4.53296703296703","1.65","1","4","1","","1","","5","4","40","5","4","3","1","3","2","1650","136","1","5","1","3","4",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11237","202257DVGST_momi","202257DVGST_momi","RCBD","1.3","4.2","","no","no","2022-July-22","","127","Momil. Cordoba, Colombia","4209056","GM14071B-8","","plot","6158191","202257DVGST_momi_rep_GM14071B-8_1169","2","2","1169","21","35","test","","","","","0","","25.2944108761329","","190","5.76923076923077","2.1","1","3","2","","0","","5","2","190","50","4","2","1","3","1","1750","95","0","5","1","2","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11237","202257DVGST_momi","202257DVGST_momi","RCBD","1.3","4.2","","no","no","2022-July-22","","127","Momil. Cordoba, Colombia","4209057","GM14071B-9","","plot","6157273","202257DVGST_momi_rep_GM14071B-9_1293","2","2","1293","28","22","test","","","","","3","","29.7776931754089","","190","17.9945054945055","6.55","1","5","1","","4","","5","2","120","10","4","2","1","2","3","3850","304","0","5","2","3","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11237","202257DVGST_momi","202257DVGST_momi","RCBD","1.3","4.2","","no","no","2022-July-22","","127","Momil. Cordoba, Colombia","4209059","GM14077A-10","","plot","6158240","202257DVGST_momi_rep_GM14077A-10_1268","2","2","1268","27","26","test","","","","","0","","33.604033567948","","220","9.06593406593407","3.3","1","4","2","","2","","5","2","220","20","4","3","1","3","2","2050","203","2","5","1","3","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11237","202257DVGST_momi","202257DVGST_momi","RCBD","1.3","4.2","","no","no","2022-July-22","","127","Momil. Cordoba, Colombia","4209060","GM14077A-11","","plot","6157315","202257DVGST_momi_rep_GM14077A-11_1251","2","2","1251","26","28","test","","","","","2","","32.8229281767956","","220","6.04395604395605","2.2","1","4","1","","0","","5","1","110","3","4","3","1","4","2","1600","152","0","5","1","3","5",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11237","202257DVGST_momi","202257DVGST_momi","RCBD","1.3","4.2","","no","no","2022-July-22","","127","Momil. Cordoba, Colombia","4209061","GM14077A-12","","plot","6158086","202257DVGST_momi_rep_GM14077A-12_1226","2","2","1226","25","20","test","","","","","4","","30.7457914240339","","190","22.2527472527473","8.1","1","5","1","","10","","5","4","110","5","4","3","1","1","2","4125","347","1","5","1","3","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11237","202257DVGST_momi","202257DVGST_momi","RCBD","1.3","4.2","","no","no","2022-July-22","","127","Momil. Cordoba, Colombia","4209062","GM14077A-13","","plot","6157215","202257DVGST_momi_rep_GM14077A-13_1327","2","2","1327","30","24","test","","","","","2","","30.2330379746835","","190","8.24175824175824","3","1","5","1","","2","","5","2","60","20","4","3","1","3","2","2150","175","0","5","1","3","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11237","202257DVGST_momi","202257DVGST_momi","RCBD","1.3","4.2","","no","no","2022-July-22","","127","Momil. Cordoba, Colombia","4209064","GM14077A-15","","plot","6158706","202257DVGST_momi_rep_GM14077A-15_1553","2","2","1553","43","23","test","","","","","0","","33.2985092667204","","200","24.7252747252747","9","1","5","2","","6","","5","3","200","20","4","3","1","2","2","2750","268","2","5","2","3","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11237","202257DVGST_momi","202257DVGST_momi","RCBD","1.3","4.2","","no","no","2022-July-22","","127","Momil. Cordoba, Colombia","4209058","GM14077A-1","","plot","6158155","202257DVGST_momi_rep_GM14077A-1_886","2","2","886","6","33","test","","","","","0","","35.3273349937733","","110","9.89010989010989","3.6","1","4","2","","4","","5","4","110","20","4","3","1","3","3","2700","291","0","5","1","3","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11237","202257DVGST_momi","202257DVGST_momi","RCBD","1.3","4.2","","no","no","2022-July-22","","127","Momil. Cordoba, Colombia","4209065","GM14077A-2","","plot","6157974","202257DVGST_momi_rep_GM14077A-2_1019","2","2","1019","13","29","test","","","","","4","","33.0689047261815","","260","8.24175824175824","3","1","4","1","","4","","5","1","120","20","4","3","1","3","2","1475","142","1","5","1","3","3",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11237","202257DVGST_momi","202257DVGST_momi","RCBD","1.3","4.2","","no","no","2022-July-22","","127","Momil. Cordoba, Colombia","4209066","GM14077A-3","","plot","6158385","202257DVGST_momi_rep_GM14077A-3_1106","2","2","1106","18","29","test","","","","","0","","","","160","","","","4","1","","","","5","4","160","10","0","","","","","","","","1","","","2",""," (Operator: lizbethpino, Time: )"
