"Date of Download: 2023-06-26_17:11:16"
"Search Parameters: Data Level:all  Trait List:  Trial List:11053  Accession List:  Plot List:  Plant List:  Location List:  Year List:  Include Timestamp:0  Trait Contains:  Minimum Phenotype:   Maximum Phenotype:  Exclude Phenotype Outlier: 0"

"studyYear","programDbId","programName","programDescription","studyDbId","studyName","studyDescription","studyDesign","plotWidth","plotLength","fieldSize","fieldTrialIsPlannedToBeGenotyped","fieldTrialIsPlannedToCross","plantingDate","harvestDate","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","rowNumber","colNumber","entryType","plantNumber","Change in weight after boiling computation percentage|month 10|boiling time 20 minutes|COMP:0000224","Change in weight after boiling computation percentage|month 10|boiling time 30 minutes|COMP:0000225","Total carotenes ug/g NIRS 400-2500 nm|CO_334:0001051","beta carotene content ug/g NIRS 400-2500 nm|CO_334:0001053","branching level counting|CO_334:0000079","dry matter content by table-top NIRS in percentage|CO_334:0002057","first apical branch height measurement in cm|CO_334:0000106","frog skin disease : visual 1-5|CO_334:0000093","initial plant vigor assessment 1-5|CO_334:0000220","lodged plants estimation 1-3|CO_334:0000301","number of planted stakes per plot counting|CO_334:0000159","plant architecture visual rating 1-5|CO_334:0000099","plant stands harvested counting|CO_334:0000010","red spider mite severity : visual 1-5|CO_334:0000044","root color visual rating 1-3|CO_334:0000221","root evaluation scaled 1-5|CO_334:0000228","root length evaluation scaled 1-3|CO_334:0000226","rotted storage root counting|CO_334:0000084","sprout count discrete counting|CO_334:0000138","thrips severity : visual 1-5|CO_334:0002084","total carotenoid by chart 1-8|CO_334:0000161","notes"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722392","GM13771A-4","","plot","5375947","202271DVGST_ciat_rep1_GM13771A-4_119","1","1","119","7","11","test","","","","","","3","29.5","80","1","3","1","5","3","2","1","2","4","","0","5","1","2"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722393","GM13771A-5","","plot","5375697","202271DVGST_ciat_rep1_GM13771A-5_89","1","1","89","5","17","test","","2.6","3.7","","","3","36","90","1","2","1","5","5","2","2","3","3","","0","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722394","GM13771A-6","","plot","5376039","202271DVGST_ciat_rep1_GM13771A-6_319","1","1","319","18","6","test","","","","","","2","33.2","45","1","3","1","5","5","2","1","2","4","","0","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722395","GM13771A-7","","plot","5375826","202271DVGST_ciat_rep1_GM13771A-7_82","1","1","82","5","10","test","","2.5","4.2","","","4","36.4","85","1","3","1","5","4","2","1","3","2","","0","5","1","2"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722396","GM13771A-8","","plot","5375864","202271DVGST_ciat_rep1_GM13771A-8_208","1","1","208","12","9","test","","6.2","9.6","","","3","30.6","75","1","3","2","5","4","2","1","3","3","","0","5","1","2"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722398","GM13788B-1","","plot","5376015","202271DVGST_ciat_rep1_GM13788B-1_17","1","1","17","1","17","test","","","","0.9","","3","44","110","1","3","1","5","4","2","2","1","4","","0","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722399","GM13788B-2","","plot","5375844","202271DVGST_ciat_rep1_GM13788B-2_100","1","1","100","6","9","test","","4.5","6.4","0.4","","3","38.4","80","1","3","1","5","4","2","1","1","3","","0","5","1","2"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722400","GM13788B-3","","plot","5376019","202271DVGST_ciat_rep1_GM13788B-3_309","1","1","309","18","16","test","","","","0.4","0.3","3","35.8","105","1","3","1","5","4","2","1","2","4","","0","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722401","GM13788B-4","","plot","5375979","202271DVGST_ciat_rep1_GM13788B-4_22","1","1","22","2","15","test","","","","","","4","34.6","100","1","3","1","5","4","2","2","2","4","","0","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722416","GM13866A-10","","plot","5375879","202271DVGST_ciat_rep1_GM13866A-10_385","1","1","385","22","12","test","","","","1.2","0.3","3","42.7","80","","4","1","5","4","2","2","2","4","","1","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722402","GM13866A-1","","plot","5375958","202271DVGST_ciat_rep1_GM13866A-1_164","1","1","164","10","17","test","","","","1","0.2","4","42.4","45","1","3","1","5","4","2","2","3","4","","0","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722403","GM13866A-2","","plot","5375816","202271DVGST_ciat_rep1_GM13866A-2_63","1","1","63","4","10","test","","9.7","23","1.7","0.9","4","42","55","1","3","1","5","4","2","2","3","3","","0","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722418","GM13866A-4","","plot","5375651","202271DVGST_ciat_rep1_GM13866A-4_158","1","1","158","9","14","test","","","","1.4","0.6","4","39.8","65","1","4","2","5","4","2","1","3","4","","0","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722419","GM13866A-5","","plot","5375913","202271DVGST_ciat_rep1_GM13866A-5_40","1","1","40","3","4","test","","10.2","27.2","1.3","0.5","2","40.3","165","1","3","1","5","3","2","2","3","3","","1","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722420","GM13866A-6","","plot","5375937","202271DVGST_ciat_rep1_GM13866A-6_215","1","1","215","12","2","test","","10","19","0.2","","3","40.2","60","1","3","1","5","5","2","2","3","3","","0","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722421","GM13866A-7","","plot","5375902","202271DVGST_ciat_rep1_GM13866A-7_374","1","1","374","21","14","test","","","","0.6","0.2","3","38.2","80","1","3","2","5","5","2","3","3","4","","0","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722422","GM13866A-8","","plot","5375712","202271DVGST_ciat_rep1_GM13866A-8_281","1","1","281","16","8","test","","","","1.3","0.8","4","39.6","55","1","3","1","5","4","2","2","3","3","","0","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722423","GM13866A-9","","plot","5375997","202271DVGST_ciat_rep1_GM13866A-9_118","1","1","118","7","10","test","","","","0.2","","3","37.5","70","1","3","1","5","4","2","2","3","4","","0","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2372403","GM4034-1","","plot","5375640","202271DVGST_ciat_rep1_GM4034-1_126","1","1","126","7","18","check","","","","","","3","38.4","70","1","3","1","5","4","2","2","1","3","","3","5","1","2"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2372403","GM4034-1","","plot","5375866","202271DVGST_ciat_rep1_GM4034-1_145","1","1","145","9","1","check","","","","","","4","41.4","50","1","2","1","5","3","2","2","1","3","","0","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2372403","GM4034-1","","plot","5375652","202271DVGST_ciat_rep1_GM4034-1_156","1","1","156","9","12","check","","","","0.3","","3","40","55","2","3","1","5","4","2","1","1","4","","0","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2372403","GM4034-1","","plot","5375943","202271DVGST_ciat_rep1_GM4034-1_307","1","1","307","18","18","check","","","","0.4","0.1","3","39.3","55","1","3","1","5","4","2","2","1","4","","0","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2372403","GM4034-1","","plot","5375892","202271DVGST_ciat_rep1_GM4034-1_349","1","1","349","20","12","check","","","","","","3","34.3","50","1","3","1","5","4","2","2","1","3","","0","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2372403","GM4034-1","","plot","5375659","202271DVGST_ciat_rep1_GM4034-1_380","1","1","380","22","17","check","","15.1","34.8","","","4","36.8","60","","3","1","5","4","2","2","1","3","","1","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2372403","GM4034-1","","plot","5376007","202271DVGST_ciat_rep1_GM4034-1_44","1","1","44","3","8","check","","","","","","4","37.2","75","3","3","1","5","4","2","1","1","3","","0","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2372429","GM4781-2","","plot","5375950","202271DVGST_ciat_rep1_GM4781-2_332","1","1","332","19","8","test","","","","","","3","31.1","105","1","1","1","5","4","2","3","1","4","","0","5","2","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2451638","GM4883-1","","plot","5375786","202271DVGST_ciat_rep1_GM4883-1_169","1","1","169","10","12","test","","9.6","19.2","0.1","","3","40.1","130","1","3","2","5","4","2","2","3","3","","0","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2372446","GM4883-3","","plot","5375798","202271DVGST_ciat_rep1_GM4883-3_241","1","1","241","14","12","test","","","","0.9","0.3","3","37.2","80","1","3","1","5","5","2","1","3","4","","0","5","1","2"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","192351","GM579-13","","plot","5376004","202271DVGST_ciat_rep1_GM579-13_403","1","1","403","23","7","test","","9.7","21.4","0.9","0.9","3","38.7","50","","1","1","5","4","2","2","1","3","","0","5","2","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722077","GM7672-5","","plot","5375749","202271DVGST_ciat_rep1_GM7672-5_412","1","1","412","23","16","test","","","","","","2","","80","5","2","1","5","5","2","2","","5","","","5","1",""," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2451655","GM7673-3","","plot","5375878","202271DVGST_ciat_rep1_GM7673-3_316","1","1","316","18","9","test","","","","","","4","","60","1","3","1","5","4","2","2","3","5","","1","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2169378","GM8868-85","","plot","5375975","202271DVGST_ciat_rep1_GM8868-85_2","1","1","2","1","2","test","","9.2","22.2","1.7","1.1","3","41.9","35","1","2","1","5","5","2","2","3","4","","0","5","2","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722078","GM8870A-1","","plot","5375852","202271DVGST_ciat_rep1_GM8870A-1_325","1","1","325","19","1","test","","","","1.4","0.9","3","44.4","35","1","3","1","5","5","2","2","2","4","","0","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722079","GM8870A-2","","plot","5375784","202271DVGST_ciat_rep1_GM8870A-2_64","1","1","64","4","9","test","","","","0.3","","3","43.3","55","1","3","1","5","4","2","2","3","4","","0","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722080","GM8870A-3","","plot","5375865","202271DVGST_ciat_rep1_GM8870A-3_206","1","1","206","12","11","test","","","","1","0.4","3","42.5","65","1","3","1","5","4","2","1","1","4","","0","5","2","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722081","GM8870A-4","","plot","5375944","202271DVGST_ciat_rep1_GM8870A-4_135","1","1","135","8","10","test","","6.2","18.7","0.8","0.7","4","42.2","70","1","3","1","5","4","2","1","2","2","","0","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722082","GM8870A-5","","plot","5376059","202271DVGST_ciat_rep1_GM8870A-5_190","1","1","190","11","10","test","","","","0.3","0.3","3","35.6","80","1","3","2","5","5","2","2","1","4","","1","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722083","GM8870A-6","","plot","5376018","202271DVGST_ciat_rep1_GM8870A-6_393","1","1","393","22","4","test","","","","0.9","0.7","3","35","220","","3","1","5","3","2","3","3","4","","0","5","1","2"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722084","GM8870A-7","","plot","5375674","202271DVGST_ciat_rep1_GM8870A-7_30","1","1","30","2","7","test","","","","0.6","0.5","4","35.5","70","1","3","1","5","3","2","2","3","4","","0","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722085","GM8870A-8","","plot","5375723","202271DVGST_ciat_rep1_GM8870A-8_28","1","1","28","2","9","test","","4.9","10","0.3","0.5","3","40.9","20","1","3","1","5","5","2","2","1","3","","0","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722086","GM8870A-9","","plot","5375698","202271DVGST_ciat_rep1_GM8870A-9_233","1","1","233","13","17","test","","","","0.7","0.8","3","42","120","1","3","3","5","4","2","3","1","4","","0","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2169456","GM9124-12","","plot","5376056","202271DVGST_ciat_rep1_GM9124-12_346","1","1","346","20","15","test","","","","0.8","0.5","3","43.5","125","1","3","1","5","4","2","2","2","4","","0","4","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2169460","GM9125-5","","plot","5375756","202271DVGST_ciat_rep1_GM9125-5_111","1","1","111","7","3","test","","","","1.7","1.4","3","38.5","10","1","3","1","5","5","2","1","1","4","","0","4","1","2"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722296","GM9610A-10","","plot","5376057","202271DVGST_ciat_rep1_GM9610A-10_248","1","1","248","14","5","test","","","","","","3","","65","1","2","1","5","5","2","3","2","4","","0","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722297","GM9610A-11","","plot","5375926","202271DVGST_ciat_rep1_GM9610A-11_81","1","1","81","5","9","test","","4.7","11.5","0.9","0.6","4","41.6","65","1","2","1","5","4","2","2","3","3","","0","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722298","GM9610A-12","","plot","5375956","202271DVGST_ciat_rep1_GM9610A-12_404","1","1","404","23","8","test","","","","0.4","","3","40.8","45","","3","1","5","4","2","2","3","3","","0","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722295","GM9610A-1","","plot","5375946","202271DVGST_ciat_rep1_GM9610A-1_414","1","1","414","23","18","test","","7.9","16.8","1.3","0.7","4","42.6","60","","3","1","5","3","2","2","3","4","","0","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722299","GM9610A-2","","plot","5375785","202271DVGST_ciat_rep1_GM9610A-2_340","1","1","340","19","16","test","","","","0.9","0.4","4","43.6","15","1","2","1","5","5","2","2","3","4","","0","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722300","GM9610A-3","","plot","5375662","202271DVGST_ciat_rep1_GM9610A-3_13","1","1","13","1","13","test","","3.4","6.7","1.6","1.1","6","44","25","1","2","1","5","1","2","1","3","2","","0","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722301","GM9610A-4","","plot","5375668","202271DVGST_ciat_rep1_GM9610A-4_183","1","1","183","11","3","test","","","","1","0.6","4","42.6","70","1","3","1","5","5","2","2","3","4","","0","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722302","GM9610A-5","","plot","5375787","202271DVGST_ciat_rep1_GM9610A-5_226","1","1","226","13","10","test","","","","0.8","0.4","3","41.9","100","1","3","1","5","4","2","2","2","4","","3","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722303","GM9610A-6","","plot","5375948","202271DVGST_ciat_rep1_GM9610A-6_109","1","1","109","7","1","test","","4.3","7.9","1.6","1.2","3","42","100","1","3","1","5","4","2","2","3","3","","0","5","1","2"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722304","GM9610A-7","","plot","5375734","202271DVGST_ciat_rep1_GM9610A-7_375","1","1","375","21","15","test","","","","1","0.7","4","43.3","50","","3","1","5","3","2","3","3","3","","0","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722305","GM9610A-8","","plot","5375685","202271DVGST_ciat_rep1_GM9610A-8_405","1","1","405","23","9","test","","14.9","34.1","0.5","0.4","3","44.2","180","","3","1","5","3","2","3","3","3","","0","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722306","GM9610A-9","","plot","5376013","202271DVGST_ciat_rep1_GM9610A-9_163","1","1","163","10","18","test","","7.8","15.2","0.7","0.6","4","39.5","30","1","2","1","5","5","2","1","3","3","","1","5","3","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722166","GM9611B-10","","plot","5375841","202271DVGST_ciat_rep1_GM9611B-10_279","1","1","279","16","10","test","","","","0.9","0.7","3","41.1","15","1","2","1","5","5","2","2","3","5","","1","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722167","GM9611B-11","","plot","5376021","202271DVGST_ciat_rep1_GM9611B-11_170","1","1","170","10","11","test","","","","0.8","1.1","4","38.2","20","1","2","1","5","5","2","1","2","4","","0","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722165","GM9611B-1","","plot","5375882","202271DVGST_ciat_rep1_GM9611B-1_189","1","1","189","11","9","test","","","","1.6","1.3","3","42.5","95","1","3","1","5","4","2","3","3","4","","0","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722168","GM9611B-12","","plot","5375860","202271DVGST_ciat_rep1_GM9611B-12_308","1","1","308","18","17","test","","","","1.2","0.9","3","44","80","1","3","1","5","4","2","2","3","4","","0","5","1","1"," (Operator: lizbethpino, Time: )"
