"Date of Download: 2023-06-28_16:49:24"
"Search Parameters: Data Level:all  Trait List:  Trial List:11001  Accession List:  Plot List:  Plant List:  Location List:  Year List:  Include Timestamp:0  Trait Contains:  Minimum Phenotype:   Maximum Phenotype:  Exclude Phenotype Outlier: 0"

"studyYear","programDbId","programName","programDescription","studyDbId","studyName","studyDescription","studyDesign","plotWidth","plotLength","fieldSize","fieldTrialIsPlannedToBeGenotyped","fieldTrialIsPlannedToCross","plantingDate","harvestDate","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","rowNumber","colNumber","entryType","plantNumber","Change in weight after boiling computation percentage|month 10|boiling time 20 minutes|COMP:0000224","Change in weight after boiling computation percentage|month 10|boiling time 30 minutes|COMP:0000225","Total carotenes ug/g NIRS 400-2500 nm|CO_334:0001051","beta carotene content ug/g NIRS 400-2500 nm|CO_334:0001053","branching level counting|CO_334:0000079","dry matter content by table-top NIRS in percentage|CO_334:0002057","first apical branch height measurement in cm|CO_334:0000106","frog skin disease : visual 1-5|CO_334:0000093","initial plant vigor assessment 1-5|CO_334:0000220","lodged plants estimation 1-3|CO_334:0000301","number of planted stakes per plot counting|CO_334:0000159","plant architecture visual rating 1-5|CO_334:0000099","plant stands harvested counting|CO_334:0000010","red spider mite severity : visual 1-5|CO_334:0000044","root color visual rating 1-3|CO_334:0000221","root evaluation scaled 1-5|CO_334:0000228","rotted storage root counting|CO_334:0000084","sprout count discrete counting|CO_334:0000138","thrips severity : visual 1-5|CO_334:0002084","total carotenoid by chart 1-8|CO_334:0000161","notes"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11001","202258DVGST_ciat","202258DVGST_ciat","Augmented","1.2","4","","no","no","2022-July-27","2023-June-07","41","CIAT. Valle, Colombia","4209476","GM14235A-6","","plot","5348046","202258DVGST_ciat_rep1_GM14235A-6_741","1","1","741","24","28","test","","","","0.503989","0.1759245","3","41.3396835","40","1","3","1","5","3","2","3","1","4","19","5","","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11001","202258DVGST_ciat","202258DVGST_ciat","Augmented","1.2","4","","no","no","2022-July-27","2023-June-07","41","CIAT. Valle, Colombia","4209477","GM14235A-7","","plot","5348068","202258DVGST_ciat_rep1_GM14235A-7_32","1","1","32","1","32","test","","4.80777895932091","15.409224447128","2.8822594","1.5557618","3","33.275547","45","1","3","1","5","4","1","","1","5","8","5","","3"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11001","202258DVGST_ciat","202258DVGST_ciat","Augmented","1.2","4","","no","no","2022-July-27","2023-June-07","41","CIAT. Valle, Colombia","4209478","GM14235A-8","","plot","5348074","202258DVGST_ciat_rep1_GM14235A-8_783","1","1","783","25","15","test","","","","2.5571527","1.2696137","0","35.8310394","215","1","3","1","5","3","2","","1","3","8","5","","3"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11001","202258DVGST_ciat","202258DVGST_ciat","Augmented","1.2","4","","no","no","2022-July-27","2023-June-07","41","CIAT. Valle, Colombia","4209479","GM14235A-9","","plot","5348294","202258DVGST_ciat_rep1_GM14235A-9_110","1","1","110","4","19","test","","4.0517227215221","14.3864088198084","2.6620576","1.3856932","3","39.3029327","65","1","3","1","5","3","2","","2","2","9","5","","3"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11001","202258DVGST_ciat","202258DVGST_ciat","Augmented","1.2","4","","no","no","2022-July-27","2023-June-07","41","CIAT. Valle, Colombia","4209481","GM14241A-10","","plot","5348069","202258DVGST_ciat_rep1_GM14241A-10_492","1","1","492","16","21","test","","","","1.5366561","0.8813235","4","37.7420464","75","1","4","1","5","4","2","","3","5","20","5","",""," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11001","202258DVGST_ciat","202258DVGST_ciat","Augmented","1.2","4","","no","no","2022-July-27","2023-June-07","41","CIAT. Valle, Colombia","4209482","GM14241A-11","","plot","5347729","202258DVGST_ciat_rep1_GM14241A-11_775","1","1","775","25","7","test","","","","","","3","","45","","2","1","5","2","2","","","5","","5","",""," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11001","202258DVGST_ciat","202258DVGST_ciat","Augmented","1.2","4","","no","no","2022-July-27","2023-June-07","41","CIAT. Valle, Colombia","4209483","GM14241A-12","","plot","5348146","202258DVGST_ciat_rep1_GM14241A-12_208","1","1","208","7","16","test","","","","","","4","","25","1","3","3","5","5","2","3","3","5","15","4","","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11001","202258DVGST_ciat","202258DVGST_ciat","Augmented","1.2","4","","no","no","2022-July-27","2023-June-07","41","CIAT. Valle, Colombia","4209480","GM14241A-1","","plot","5347653","202258DVGST_ciat_rep1_GM14241A-1_373","1","1","373","12","12","test","","","","1.2377642","0.3296811","4","37.6820602","70","1","5","1","5","3","2","","3","3","24","5","","2"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11001","202258DVGST_ciat","202258DVGST_ciat","Augmented","1.2","4","","no","no","2022-July-27","2023-June-07","41","CIAT. Valle, Colombia","4209484","GM14241A-2","","plot","5347944","202258DVGST_ciat_rep1_GM14241A-2_423","1","1","423","14","26","test","","9.23890738291762","17.3810935291167","0.6391968","0.5392012","5","41.4087257","160","1","5","1","5","2","2","3","2","2","7","5","","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11001","202258DVGST_ciat","202258DVGST_ciat","Augmented","1.2","4","","no","no","2022-July-27","2023-June-07","41","CIAT. Valle, Colombia","4209485","GM14241A-3","","plot","5347731","202258DVGST_ciat_rep1_GM14241A-3_271","1","1","271","9","15","test","","","","0.8131049","0.5343444","3","37.9976616","80","1","3","1","5","4","2","2","3","4","25","5","","2"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11001","202258DVGST_ciat","202258DVGST_ciat","Augmented","1.2","4","","no","no","2022-July-27","2023-June-07","41","CIAT. Valle, Colombia","4209486","GM14241A-4","","plot","5347732","202258DVGST_ciat_rep1_GM14241A-4_88","1","1","88","3","24","test","","","","1.1659751","0.8375363","2","39.7624245","65","1","3","1","5","2","1","","3","3","7","2","","2"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11001","202258DVGST_ciat","202258DVGST_ciat","Augmented","1.2","4","","no","no","2022-July-27","2023-June-07","41","CIAT. Valle, Colombia","4209487","GM14241A-5","","plot","5348304","202258DVGST_ciat_rep1_GM14241A-5_279","1","1","279","9","23","test","","12.2430904094656","25.1901982603956","1.0936328","0.761956","3","41.3266029","85","1","5","1","5","3","2","","3","3","23","5","","2"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11001","202258DVGST_ciat","202258DVGST_ciat","Augmented","1.2","4","","no","no","2022-July-27","2023-June-07","41","CIAT. Valle, Colombia","4209488","GM14241A-6","","plot","5347637","202258DVGST_ciat_rep1_GM14241A-6_236","1","1","236","8","21","test","","12.6066973079448","25.0820748522653","1.0471679","0.5477691","3","40.41045","50","1","3","1","5","4","2","3","3","3","25","5","","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11001","202258DVGST_ciat","202258DVGST_ciat","Augmented","1.2","4","","no","no","2022-July-27","2023-June-07","41","CIAT. Valle, Colombia","4209489","GM14241A-7","","plot","5348032","202258DVGST_ciat_rep1_GM14241A-7_472","1","1","472","15","24","test","","","","0.777702","0.4633169","4","41.0559349","35","1","3","1","5","5","2","","3","4","0","5","","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11001","202258DVGST_ciat","202258DVGST_ciat","Augmented","1.2","4","","no","no","2022-July-27","2023-June-07","41","CIAT. Valle, Colombia","4209490","GM14241A-8","","plot","5347608","202258DVGST_ciat_rep1_GM14241A-8_479","1","1","479","15","31","test","","","","1.3347588","0.9669969","4","44.1043587","70","1","4","1","5","5","2","","3","4","0","5","","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11001","202258DVGST_ciat","202258DVGST_ciat","Augmented","1.2","4","","no","no","2022-July-27","2023-June-07","41","CIAT. Valle, Colombia","4209491","GM14241A-9","","plot","5348127","202258DVGST_ciat_rep1_GM14241A-9_452","1","1","452","15","4","test","","","","1.0824425","0.2865595","5","40.6384048","70","1","5","1","5","3","2","","3","4","24","5","","2"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11001","202258DVGST_ciat","202258DVGST_ciat","Augmented","1.2","4","","no","no","2022-July-27","2023-June-07","41","CIAT. Valle, Colombia","4209493","GM655A-10","","plot","5348270","202258DVGST_ciat_rep1_GM655A-10_562","1","1","562","18","15","test","","4.06538139145012","6.41240569991618","0.7359791","0.4561728","3","37.5660667","40","1","4","1","5","4","2","","1","3","0","5","","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11001","202258DVGST_ciat","202258DVGST_ciat","Augmented","1.2","4","","no","no","2022-July-27","2023-June-07","41","CIAT. Valle, Colombia","4209494","GM655A-11","","plot","5348231","202258DVGST_ciat_rep1_GM655A-11_630","1","1","630","20","11","test","","","","2.5249903","1.336841","3","35.948494","30","1","4","1","5","4","2","2","1","4","16","5","","2"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11001","202258DVGST_ciat","202258DVGST_ciat","Augmented","1.2","4","","no","no","2022-July-27","2023-June-07","41","CIAT. Valle, Colombia","4209495","GM655A-12","","plot","5347631","202258DVGST_ciat_rep1_GM655A-12_825","1","1","825","26","8","test","","4.4463818657367","5.25283347863994","","","4","37.4498482","25","1","3","2","5","5","2","","1","4","15","5","","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11001","202258DVGST_ciat","202258DVGST_ciat","Augmented","1.2","4","","no","no","2022-July-27","2023-June-07","41","CIAT. Valle, Colombia","4209492","GM655A-1","","plot","5348338","202258DVGST_ciat_rep1_GM655A-1_330","1","1","330","11","10","test","","","","3.0719411","1.82041","3","39.000885","50","1","3","1","5","3","2","3","1","4","1","5","","3"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11001","202258DVGST_ciat","202258DVGST_ciat","Augmented","1.2","4","","no","no","2022-July-27","2023-June-07","41","CIAT. Valle, Colombia","4209496","GM655A-13","","plot","5348309","202258DVGST_ciat_rep1_GM655A-13_482","1","1","482","16","31","test","","2.55921375921376","4.44422604422605","3.507504","1.8186105","4","35.5631027","55","1","4","1","5","3","2","","1","2","4","5","","2"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11001","202258DVGST_ciat","202258DVGST_ciat","Augmented","1.2","4","","no","no","2022-July-27","2023-June-07","41","CIAT. Valle, Colombia","4209497","GM655A-14","","plot","5347712","202258DVGST_ciat_rep1_GM655A-14_249","1","1","249","8","8","test","","5.13992004568818","16.6761850371217","0.5064196","0.038024","3","37.8288879","40","1","3","1","5","3","2","","1","3","0","5","","2"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11001","202258DVGST_ciat","202258DVGST_ciat","Augmented","1.2","4","","no","no","2022-July-27","2023-June-07","41","CIAT. Valle, Colombia","4209498","GM655A-15","","plot","5348197","202258DVGST_ciat_rep1_GM655A-15_69","1","1","69","3","5","test","","4.03225806451614","6.81047401214608","0.2924248","","3","37.0530968","55","1","5","1","5","4","2","","1","3","2","5","","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11001","202258DVGST_ciat","202258DVGST_ciat","Augmented","1.2","4","","no","no","2022-July-27","2023-June-07","41","CIAT. Valle, Colombia","4209499","GM655A-16","","plot","5348222","202258DVGST_ciat_rep1_GM655A-16_762","1","1","762","24","7","test","","","","0.9545314","0.1837644","3","37.4966278","35","1","3","3","5","4","2","","1","4","0","5","","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11001","202258DVGST_ciat","202258DVGST_ciat","Augmented","1.2","4","","no","no","2022-July-27","2023-June-07","41","CIAT. Valle, Colombia","4209500","GM655A-17","","plot","5347594","202258DVGST_ciat_rep1_GM655A-17_354","1","1","354","12","31","test","","5.14399565296144","11.7551168266619","0.8473867","0.7767379","3","42.9082222","25","1","4","1","5","4","2","","1","3","5","5","","2"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11001","202258DVGST_ciat","202258DVGST_ciat","Augmented","1.2","4","","no","no","2022-July-27","2023-June-07","41","CIAT. Valle, Colombia","4209501","GM655A-18","","plot","5347692","202258DVGST_ciat_rep1_GM655A-18_138","1","1","138","5","10","test","","4.36272270443125","7.67473732297853","2.9233577","1.5661438","3","39.5967865","45","1","3","1","5","4","2","","1","3","0","5","","3"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11001","202258DVGST_ciat","202258DVGST_ciat","Augmented","1.2","4","","no","no","2022-July-27","2023-June-07","41","CIAT. Valle, Colombia","4209502","GM655A-19","","plot","5347720","202258DVGST_ciat_rep1_GM655A-19_551","1","1","551","18","26","test","","5.46550290939317","17.0199501246883","0.288534","0.0730318","3","37.0326653","30","1","4","1","5","4","2","","1","3","10","5","","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11001","202258DVGST_ciat","202258DVGST_ciat","Augmented","1.2","4","","no","no","2022-July-27","2023-June-07","41","CIAT. Valle, Colombia","4209504","GM655A-20","","plot","5347747","202258DVGST_ciat_rep1_GM655A-20_519","1","1","519","17","7","test","","","","2.8411214","1.6167227","5","29.591053","25","1","3","1","5","5","2","","1","4","4","5","","2"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11001","202258DVGST_ciat","202258DVGST_ciat","Augmented","1.2","4","","no","no","2022-July-27","2023-June-07","41","CIAT. Valle, Colombia","4209505","GM655A-21","","plot","5347999","202258DVGST_ciat_rep1_GM655A-21_144","1","1","144","5","16","test","","6.6385669125395","22.2075869336143","0.4916784","0.1775663","3","39.4245796","35","3","3","1","5","4","2","","1","3","1","5","","2"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11001","202258DVGST_ciat","202258DVGST_ciat","Augmented","1.2","4","","no","no","2022-July-27","2023-June-07","41","CIAT. Valle, Colombia","4209506","GM655A-22","","plot","5347826","202258DVGST_ciat_rep1_GM655A-22_596","1","1","596","19","20","test","","","","2.5104303","1.1766733","4","37.7594948","35","1","4","1","5","4","2","","1","4","14","5","","3"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11001","202258DVGST_ciat","202258DVGST_ciat","Augmented","1.2","4","","no","no","2022-July-27","2023-June-07","41","CIAT. Valle, Colombia","4209503","GM655A-2","","plot","5348102","202258DVGST_ciat_rep1_GM655A-2_458","1","1","458","15","10","test","","","","2.0899055","1.1077392","4","37.0493355","55","1","3","1","5","3","2","","1","4","5","5","","3"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11001","202258DVGST_ciat","202258DVGST_ciat","Augmented","1.2","4","","no","no","2022-July-27","2023-June-07","41","CIAT. Valle, Colombia","4209507","GM655A-3","","plot","5347598","202258DVGST_ciat_rep1_GM655A-3_563","1","1","563","18","14","test","","6.71296296296295","11.276455026455","0.6561029","0.2674214","3","40.3132973","75","1","3","1","5","5","2","3","1","3","2","5","","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11001","202258DVGST_ciat","202258DVGST_ciat","Augmented","1.2","4","","no","no","2022-July-27","2023-June-07","41","CIAT. Valle, Colombia","4209508","GM655A-4","","plot","5348320","202258DVGST_ciat_rep1_GM655A-4_268","1","1","268","9","12","test","","8.35428110355956","20.6343295161841","0.3275457","0.2618754","3","34.431839","60","1","3","1","5","4","2","2","1","3","3","5","","2"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11001","202258DVGST_ciat","202258DVGST_ciat","Augmented","1.2","4","","no","no","2022-July-27","2023-June-07","41","CIAT. Valle, Colombia","4209509","GM655A-5","","plot","5347969","202258DVGST_ciat_rep1_GM655A-5_87","1","1","87","3","23","test","","9.91318629751293","24.6392538714219","0.4709574","0.0991281","3","42.3544617","25","1","3","1","5","4","2","","1","3","1","5","","2"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11001","202258DVGST_ciat","202258DVGST_ciat","Augmented","1.2","4","","no","no","2022-July-27","2023-June-07","41","CIAT. Valle, Colombia","4209510","GM655A-6","","plot","5348106","202258DVGST_ciat_rep1_GM655A-6_293","1","1","293","10","28","test","","","","0.7950302","0.6902319","3","39.8645782","45","1","4","1","5","4","2","4","1","4","9","5","","2"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11001","202258DVGST_ciat","202258DVGST_ciat","Augmented","1.2","4","","no","no","2022-July-27","2023-June-07","41","CIAT. Valle, Colombia","4209511","GM655A-7","","plot","5348440","202258DVGST_ciat_rep1_GM655A-7_284","1","1","284","9","28","test","","","","0.2815333","","3","40.638649","35","1","4","1","5","4","2","","1","4","22","5","","2"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11001","202258DVGST_ciat","202258DVGST_ciat","Augmented","1.2","4","","no","no","2022-July-27","2023-June-07","41","CIAT. Valle, Colombia","4209512","GM655A-8","","plot","5347829","202258DVGST_ciat_rep1_GM655A-8_198","1","1","198","7","6","test","","3.46304259347741","7.722390331086","3.0831065","1.6962311","3","43.1709099","90","1","3","1","5","3","2","","1","2","5","5","","3"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11001","202258DVGST_ciat","202258DVGST_ciat","Augmented","1.2","4","","no","no","2022-July-27","2023-June-07","41","CIAT. Valle, Colombia","4209513","GM655A-9","","plot","5348397","202258DVGST_ciat_rep1_GM655A-9_527","1","1","527","17","15","test","","6.81719496309162","25.1845419018671","0.7093989","0.1560559","4","36.7389488","65","1","4","1","5","4","2","","1","2","7","5","","2"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11001","202258DVGST_ciat","202258DVGST_ciat","Augmented","1.2","4","","no","no","2022-July-27","2023-June-07","41","CIAT. Valle, Colombia","2456921","GM7672-10","","plot","5348261","202258DVGST_ciat_rep1_GM7672-10_450","1","1","450","15","2","test","","","","","","4","","115","","3","1","5","5","2","","","5","","5","",""," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11001","202258DVGST_ciat","202258DVGST_ciat","Augmented","1.2","4","","no","no","2022-July-27","2023-June-07","41","CIAT. Valle, Colombia","2451654","GM7672-9","","plot","5348396","202258DVGST_ciat_rep1_GM7672-9_806","1","1","806","26","27","test","","","","","","4","","25","2","2","3","5","5","2","","3","5","0","5","","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11001","202258DVGST_ciat","202258DVGST_ciat","Augmented","1.2","4","","no","no","2022-July-27","2023-June-07","41","CIAT. Valle, Colombia","139049","HMC1","","plot","5347928","202258DVGST_ciat_rep1_HMC1_30","1","1","30","1","30","test","","3.84544787077827","11.1095814977974","0.8482746","0.7543891","3","36.1776047","40","1","3","1","5","5","2","","3","1","0","5","","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11001","202258DVGST_ciat","202258DVGST_ciat","Augmented","1.2","4","","no","no","2022-July-27","2023-June-07","41","CIAT. Valle, Colombia","242637","PER221","","plot","5347659","202258DVGST_ciat_rep1_PER221_348","1","1","348","11","28","test","","","","2.6051946","1.1656071","4","37.6781616","65","1","5","1","5","3","2","","3","3","26","5","","3"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11001","202258DVGST_ciat","202258DVGST_ciat","Augmented","1.2","4","","no","no","2022-July-27","2023-June-07","41","CIAT. Valle, Colombia","140368","SM1127-8","","plot","5347767","202258DVGST_ciat_rep1_SM1127-8_606","1","1","606","19","30","test","","6.10038610038611","11.3127413127413","0.4123023","0.3458598","3","40.7347946","140","4","5","1","5","2","2","","1","3","0","5","","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11001","202258DVGST_ciat","202258DVGST_ciat","Augmented","1.2","4","","no","no","2022-July-27","2023-June-07","41","CIAT. Valle, Colombia","140388","SM1433-4","","plot","5347817","202258DVGST_ciat_rep1_SM1433-4_226","1","1","226","8","31","test","","","","1.2160147","0.5214821","3","43.9041443","25","1","3","1","5","5","2","","1","3","0","5","","3"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11001","202258DVGST_ciat","202258DVGST_ciat","Augmented","1.2","4","","no","no","2022-July-27","2023-June-07","41","CIAT. Valle, Colombia","154839","SM2773-32","","plot","5348316","202258DVGST_ciat_rep1_SM2773-32_754","1","1","754","24","15","test","","","","1.3777195","0.7070499","3","39.6423264","50","5","3","1","5","1","2","","3","4","0","5","2","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11001","202258DVGST_ciat","202258DVGST_ciat","Augmented","1.2","4","","no","no","2022-July-27","2023-June-07","41","CIAT. Valle, Colombia","154913","SM2775-4","","plot","5348252","202258DVGST_ciat_rep1_SM2775-4_101","1","1","101","4","28","check","","10.7231234533957","27.412702777014","0.9357529","0.634074","2","43.2327461","115","1","4","1","5","3","2","","3","2","5","5","","2"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11001","202258DVGST_ciat","202258DVGST_ciat","Augmented","1.2","4","","no","no","2022-July-27","2023-June-07","41","CIAT. Valle, Colombia","154913","SM2775-4","","plot","5347904","202258DVGST_ciat_rep1_SM2775-4_230","1","1","230","8","27","check","","9.95645863570394","29.9564586357039","0.5752943","","2","40.6125946","90","1","3","1","5","3","2","","3","3","8","5","","2"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11001","202258DVGST_ciat","202258DVGST_ciat","Augmented","1.2","4","","no","no","2022-July-27","2023-June-07","41","CIAT. Valle, Colombia","154913","SM2775-4","","plot","5348071","202258DVGST_ciat_rep1_SM2775-4_338","1","1","338","11","18","check","","8.47003193019231","18.838813464304","0.6907355","0.344731","3","42.580616","100","2","3","1","5","4","2","","3","3","2","5","","2"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11001","202258DVGST_ciat","202258DVGST_ciat","Augmented","1.2","4","","no","no","2022-July-27","2023-June-07","41","CIAT. Valle, Colombia","154913","SM2775-4","","plot","5348188","202258DVGST_ciat_rep1_SM2775-4_370","1","1","370","12","15","check","","11.7689866969406","22.3153727476494","0.0583112","","3","44.1392937","55","1","3","1","5","3","2","","3","3","4","5","","2"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11001","202258DVGST_ciat","202258DVGST_ciat","Augmented","1.2","4","","no","no","2022-July-27","2023-June-07","41","CIAT. Valle, Colombia","154913","SM2775-4","","plot","5348163","202258DVGST_ciat_rep1_SM2775-4_385","1","1","385","13","1","check","","11.0538520999743","22.5457356351456","0.9602598","0.5595128","3","41.859726","100","1","3","1","5","3","2","","3","2","16","5","","2"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11001","202258DVGST_ciat","202258DVGST_ciat","Augmented","1.2","4","","no","no","2022-July-27","2023-June-07","41","CIAT. Valle, Colombia","154913","SM2775-4","","plot","5347736","202258DVGST_ciat_rep1_SM2775-4_429","1","1","429","14","20","check","","8.57450302995978","20.6377074248173","0.3981173","","3","42.9334221","50","1","3","1","5","4","2","","3","4","3","5","","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11001","202258DVGST_ciat","202258DVGST_ciat","Augmented","1.2","4","","no","no","2022-July-27","2023-June-07","41","CIAT. Valle, Colombia","154913","SM2775-4","","plot","5347701","202258DVGST_ciat_rep1_SM2775-4_547","1","1","547","18","30","check","","15.5769415225245","28.6824183905106","0.7142648","0.381756","2","41.9307823","105","1","3","1","5","3","2","","3","3","6","5","","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11001","202258DVGST_ciat","202258DVGST_ciat","Augmented","1.2","4","","no","no","2022-July-27","2023-June-07","41","CIAT. Valle, Colombia","154913","SM2775-4","","plot","5347819","202258DVGST_ciat_rep1_SM2775-4_569","1","1","569","18","8","check","","18.2327728321794","39.6307286515002","","","2","39.5544243","150","1","3","1","5","3","2","","3","3","0","5","","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11001","202258DVGST_ciat","202258DVGST_ciat","Augmented","1.2","4","","no","no","2022-July-27","2023-June-07","41","CIAT. Valle, Colombia","154913","SM2775-4","","plot","5347903","202258DVGST_ciat_rep1_SM2775-4_581","1","1","581","19","5","check","","10.1883820946151","23.9354291598522","0.8144264","0.2902649","3","45.7168579","110","1","4","1","5","3","2","","3","3","3","5","","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11001","202258DVGST_ciat","202258DVGST_ciat","Augmented","1.2","4","","no","no","2022-July-27","2023-June-07","41","CIAT. Valle, Colombia","154913","SM2775-4","","plot","5348229","202258DVGST_ciat_rep1_SM2775-4_672","1","1","672","21","32","check","","7.82811459027317","17.2397888587096","0.3511483","0.1034432","3","38.9513359","25","1","4","1","5","3","2","","3","3","1","5","","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11001","202258DVGST_ciat","202258DVGST_ciat","Augmented","1.2","4","","no","no","2022-July-27","2023-June-07","41","CIAT. Valle, Colombia","154913","SM2775-4","","plot","5347689","202258DVGST_ciat_rep1_SM2775-4_73","1","1","73","3","9","check","","7.13997388104002","18.4851003205509","0.8039137","0.1872638","3","43.4474983","75","1","3","1","5","4","2","","3","4","6","5","","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11001","202258DVGST_ciat","202258DVGST_ciat","Augmented","1.2","4","","no","no","2022-July-27","2023-June-07","41","CIAT. Valle, Colombia","154913","SM2775-4","","plot","5348251","202258DVGST_ciat_rep1_SM2775-4_746","1","1","746","24","23","check","","","","0.6628902","0.3246281","2","44.8252907","140","1","4","1","5","3","2","","3","3","0","5","","1"," (Operator: lizbethpino, Time: )"
